[2024-09-02 16:21:17,629][main][INFO] - -----------------------------------
[2024-09-02 16:21:17,630][main][INFO] - Processing camera G5Bullet_07 with MAC address F4E2C678CCA0
[2024-09-02 16:21:17,630][main][INFO] - Source directory: /srv/unifi-protect/video/2024/09/02
[2024-09-02 16:21:17,631][main][INFO] - Destination directory: /volume1/videos/G5Bullet_07
[2024-09-02 16:21:17,631][main][INFO] - -----------------------------------
[2024-09-02 16:21:17,675][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725262150052.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725262150052.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_1']' returned non-zero exit status 255.
[2024-09-02 16:21:18,296][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725263780746.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725263780746.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_16']' returned non-zero exit status 255.
[2024-09-02 16:21:18,336][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725252482791.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725252482791.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_17']' returned non-zero exit status 255.
[2024-09-02 16:21:18,358][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725246350817.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725246350817.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_18']' returned non-zero exit status 255.
[2024-09-02 16:21:18,397][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725258935065.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725258935065.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_19']' returned non-zero exit status 255.
[2024-09-02 16:21:18,434][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725255595665.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725255595665.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_20']' returned non-zero exit status 255.
[2024-09-02 16:21:18,468][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725268909277.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725268909277.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_21']' returned non-zero exit status 255.
[2024-09-02 16:21:18,531][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725270659848.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725270659848.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_22']' returned non-zero exit status 255.
[2024-09-02 16:21:18,565][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725267131789.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725267131789.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_23']' returned non-zero exit status 255.
[2024-09-02 16:21:18,594][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725274216136.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725274216136.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_24']' returned non-zero exit status 255.
[2024-09-02 16:21:18,621][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725260552545.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725260552545.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_25']' returned non-zero exit status 255.
[2024-09-02 16:21:18,656][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725277882527.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725277882527.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_26']' returned non-zero exit status 255.
[2024-09-02 16:21:18,686][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725265441404.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725265441404.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_27']' returned non-zero exit status 255.
[2024-09-02 16:21:18,718][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725276103011.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725276103011.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_28']' returned non-zero exit status 255.
[2024-09-02 16:21:18,746][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725230400307.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725230400307.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_29']' returned non-zero exit status 255.
[2024-09-02 16:21:18,772][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725233251084.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725233251084.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_30']' returned non-zero exit status 255.
[2024-09-02 16:21:18,800][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725231860683.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725231860683.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_31']' returned non-zero exit status 255.
[2024-09-02 16:21:18,832][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725283278984.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725283278984.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_32']' returned non-zero exit status 255.
[2024-09-02 16:21:18,874][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725281418370.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725281418370.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_33']' returned non-zero exit status 255.
[2024-09-02 16:21:18,905][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725240850849.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725240850849.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_34']' returned non-zero exit status 255.
[2024-09-02 16:21:18,938][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725234946732.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725234946732.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_35']' returned non-zero exit status 255.
[2024-09-02 16:21:18,963][main][ERROR] - Error converting /srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725272455430.ubv: Command '['/usr/share/unifi-protect/app/node_modules/.bin/ubnt_ubvexport', '-s', '/srv/unifi-protect/video/2024/09/02/F4E2C678CCA0_0_rotating_1725272455430.ubv', '-d', '/volume1/videos/G5Bullet_07/G5Bullet_07_F4E2C678CCA0_36']' returned non-zero exit status 255.
